Total number of words: 2973399
Total number of distinct words: 52488
Popular treshold: 2625
Lower common treshold: 24931
Upper common treshold: 27557
Rare treshold: 49863

Popular words
+---------------+---------+----+
|           Word|Frequency|Rank|
|             capolo|        2|26279|
|             capped|        2|26280|
|               capt|        2|26281|
|          captaines|        2|26282|
|           captions|        2|26283|
|           captures|        2|26284|
|           carberry|        2|26285|
|          carbonate|        2|26286|
|       card-playing|        2|26287|
|           cardcase|        2|26288|
|         cardinalls|        2|26289|
|          care-worn|        2|26290|
|           careened|        2|26291|
|          careering|        2|26292|
|           carefull|        2|26293|
|         caretakers|        2|26294|
|            cargoes|        2|26295|
|        caricatures|        2|26296|
|              carle|        2|26297|
|             carles|        2|26298|
|           carlisle|        2|26299|
|        carmelitess|        2|26300|
|             carmen|        2|26301|
|            carnall|        2|26302|
|         carondelet|        2|26303|
|       carpentering|        2|26304|
|            carraud|        2|26305|
|            carrier|        2|26306|
|            carrols|        2|26307|
|          cart-shed|        2|26308|
|             caruso|        2|26309|
|             carver|        2|26310|
|            carvers|        2|26311|
|      carving-knife|        2|26312|
|           casanaan|        2|26313|
|           cascades|        2|26314|
|              cased|        2|26315|
|           casiphia|        2|26316|
|           casluhim|        2|26317|
|         cassiopeia|        2|26318|
|              casss|        2|26319|
|           castaway|        2|26320|
|            castest|        2|26321|
|         castrating|        2|26322|
|             castro|        2|26323|
|         casualties|        2|26324|
|           casualty|        2|26325|
|           cat-like|        2|26326|
|            cat-nap|        2|26327|
|            catalog|        2|26328|
|         catamenial|        2|26329|
|         catangalan|        2|26330|
|          catechism|        2|26331|
|       caterpillars|        2|26332|
|          catholics|        2|26333|
|           catiches|        2|26334|
|              catty|        2|26335|
|             caucus|        2|26336|
|            causest|        2|26337|
|           causeway|        2|26338|
|            caustic|        2|26339|
|           cautions|        2|26340|
|          cavalcade|        2|26341|
|              cavil|        2|26342|
|          cavilling|        2|26343|
|             cavite|        2|26344|
|          cavorting|        2|26345|
|         cavortings|        2|26346|
|             caxton|        2|26347|
|                 ce|        2|26348|
|        ceaselessly|        2|26349|
|               cede|        2|26350|
|          cedulario|        2|26351|
|         celestines|        2|26352|
|            celinas|        2|26353|
|        cellar-door|        2|26354|
|               celt|        2|26355|
|           cenchrea|        2|26356|
|         censorious|        2|26357|
|         censorship|        2|26358|
|         censurable|        2|26359|
|           censures|        2|26360|
|        centerpiece|        2|26361|
|              cerfs|        2|26362|
|          certitude|        2|26363|
|          cesspools|        2|26364|
|            chafing|        2|26365|
|          chagrined|        2|26366|
|             chaine|        2|26367|
|         chaldaeans|        2|26368|
|           chaldean|        2|26369|
|            chalked|        2|26370|
|        chambermaid|        2|26371|
|       chambermaids|        2|26372|
|           chambord|        2|26373|
|       championship|        2|26374|
|             champs|        2|26375|
|            chanaan|        2|26376|
|       chancilleria|        2|26377|
|            chandra|        2|26378|
|           changeth|        2|26379|
|            chanted|        2|26380|
|              chapa|        2|26381|
|           chaperon|        2|26382|
|            chapmen|        2|26383|
|           chapmens|        2|26384|
|            chapped|        2|26385|
|            charing|        2|26386|
|          charlatan|        2|26387|
|        charlemagne|        2|26388|
|             charme|        2|26389|
|           charmers|        2|26390|
|            charran|        2|26391|
|           chasseed|        2|26392|
|         chastelard|        2|26393|
|      chateaubriand|        2|26394|
|             chatty|        2|26395|
|             chaves|        2|26396|
|             chawed|        2|26397|
|            chawing|        2|26398|
|           chaworth|        2|26399|
|             chayns|        2|26400|
|             chayre|        2|26401|
|           chearful|        2|26402|
|         chearfully|        2|26403|
|             cheats|        2|26404|
|           checkers|        2|26405|
|         cheekbones|        2|26406|
|            cheeked|        2|26407|
|            cheekes|        2|26408|
|         cheeriness|        2|26409|
|   cheirotonesantes|        2|26410|
|             chelub|        2|26411|
|             cheque|        2|26412|
|             cheran|        2|26413|
|             cherie|        2|26414|
|             cheris|        2|26415|
|         cherishing|        2|26416|
|            cherith|        2|26417|
|          cherokees|        2|26418|
|             cherry|        2|26419|
|      cherry-bounce|        2|26420|
|    chestnut-street|        2|26421|
|        chewing-gum|        2|26422|
|              chick|        2|26423|
|    chicken-hearted|        2|26424|
|          chickweed|        2|26425|
|               chid|        2|26426|
|             chided|        2|26427|
|            chiding|        2|26428|
|         chieftains|        2|26429|
|      child-bearing|        2|26430|
|        child-birth|        2|26431|
|         childishly|        2|26432|
|            chilion|        2|26433|
|           chilling|        2|26434|
|        chilperique|        2|26435|
|             chimed|        2|26436|
|             chimes|        2|26437|
|           chinaman|        2|26438|
|           chinamen|        2|26439|
|   chinese-japanese|        2|26440|
|         chinneroth|        2|26441|
|             chintz|        2|26442|
|               chip|        2|26443|
|           chipping|        2|26444|
|            chirrup|        2|26445|
|            chisleu|        2|26446|
|              chits|        2|26447|
|           chivying|        2|26448|
|              chloe|        2|26449|
|              chode|        2|26450|
|             chokes|        2|26451|
|              choky|        2|26452|
|            cholera|        2|26453|
|           choleras|        2|26454|
|           choosest|        2|26455|
|           chorazin|        2|26456|
|               chow|        2|26457|
|               chro|        2|26458|
|     chrysanthemums|        2|26459|
|       chuckleheads|        2|26460|
|            chugged|        2|26461|
|       church-yards|        2|26462|
|          churchman|        2|26463|
|          churchmen|        2|26464|
|              chuza|        2|26465|
|               cian|        2|26466|
|          circulars|        2|26467|
|          circulate|        2|26468|
|       circumcising|        2|26469|
|    circumlocutions|        2|26470|
|       circumscribe|        2|26471|
|      circumscribed|        2|26472|
|    circumscriptive|        2|26473|
|        circumspect|        2|26474|
|     circumstantial|        2|26475|
|           cisterns|        2|26476|
|        citizenship|        2|26477|
|              civic|        2|26478|
|   civil-government|        2|26479|
|           civilize|        2|26480|
|              clack|        2|26481|
|           clacking|        2|26482|
|          claimants|        2|26483|
|             claire|        2|26484|
|            clamber|        2|26485|
|             clammy|        2|26486|
|            clapham|        2|26487|
|              clare|        2|26488|
|           clarissa|        2|26489|
|            clashes|        2|26490|
|        clasp-knife|        2|26491|
|            clauses|        2|26492|
|          clean-cut|        2|26493|
|            cleaner|        2|26494|
|           cleanest|        2|26495|
|          cleanseth|        2|26496|
|      clearchuswith|        2|26497|
|             clears|        2|26498|
|            cleerer|        2|26499|
|         cleernesse|        2|26500|
|           clemente|        2|26501|
|         cleopatras|        2|26502|
|           clephane|        2|26503|
|              clews|        2|26504|
|           clicking|        2|26505|
|         cliff-edge|        2|26506|
|             clifts|        2|26507|
|             clinch|        2|26508|
|           clinched|        2|26509|
|             clings|        2|26510|
|            clipper|        2|26511|
|             cloake|        2|26512|
|             cloaks|        2|26513|
|          cloathing|        2|26514|
|            clogged|        2|26515|
|         cloistered|        2|26516|
|          cloisters|        2|26517|
|              clomb|        2|26518|
|            clonmel|        2|26519|
|      close-covered|        2|26520|
|      closet-window|        2|26521|
|    clothes-baskets|        2|26522|
|       clothes-line|        2|26523|
|        clothespins|        2|26524|
|          cloudless|        2|26525|
|            clouted|        2|26526|
|           clumping|        2|26527|
|             cnidus|        2|26528|
|            coalbin|        2|26529|
|           coarsely|        2|26530|
|         coarseness|        2|26531|
|           coarsest|        2|26532|
|          coat-tail|        2|26533|
|          coaxingly|        2|26534|
|                cob|        2|26535|
|               cobb|        2|26536|
|              cobra|        2|26537|
|            cobwebs|        2|26538|
|            cochere|        2|26539|
|        cock-stands|        2|26540|
|       cock-sucking|        2|26541|
|          cockiness|        2|26542|
|          cockstand|        2|26543|
|         coco-palms|        2|26544|
|       coconut-milk|        2|26545|
|             coddle|        2|26546|
|             coelum|        2|26547|
|          coerceive|        2|26548|
|          coffeepot|        2|26549|
|            coffers|        2|26550|
|            cogdals|        2|26551|
|          cognisant|        2|26552|
|          coherence|        2|26553|
|         coherently|        2|26554|
|            coinage|        2|26555|
|           coincide|        2|26556|
|       coincidental|        2|26557|
|               coke|        2|26558|
|         colchester|        2|26559|
|            colenso|        2|26560|
|            colgans|        2|26561|
|           colhozeh|        2|26562|
|            colicky|        2|26563|
|           collamer|        2|26564|
|           collared|        2|26565|
|           collated|        2|26566|
|         collateral|        2|26567|
|          collating|        2|26568|
|           collects|        2|26569|
|     colloquialisms|        2|26570|
|            collyer|        2|26571|
|           colonade|        2|26572|
|            colonie|        2|26573|
|           colonize|        2|26574|
|           colossal|        2|26575|
|           colossus|        2|26576|
|          colouring|        2|26577|
|         colourless|        2|26578|
|          columbian|        2|26579|
|          columbias|        2|26580|
|          combatant|        2|26581|
|           combated|        2|26582|
|         combersome|        2|26583|
|           combings|        2|26584|
|           comedian|        2|26585|
|           comelier|        2|26586|
|              comer|        2|26587|
|          comically|        2|26588|
|           commando|        2|26589|
|        commemorate|        2|26590|
|         commendeth|        2|26591|
|       commentators|        2|26592|
|       commercially|        2|26593|
|            commest|        2|26594|
|      commiseration|        2|26595|
|          commonest|        2|26596|
|         commonness|        2|26597|
|         commotions|        2|26598|
|              commy|        2|26599|
|          companied|        2|26600|
|      companionable|        2|26601|
|      companionless|        2|26602|
|          compasses|        2|26603|
|      compassionate|        2|26604|
|        compassions|        2|26605|
|            compels|        2|26606|
|        compensated|        2|26607|
|            compete|        2|26608|
|        competitive|        2|26609|
|          complaine|        2|26610|
|        complaineth|        2|26611|
|       complaisance|        2|26612|
|      complaisantly|        2|26613|
|         compleated|        2|26614|
|        complexions|        2|26615|
|      complications|        2|26616|
|          complices|        2|26617|
|           composer|        2|26618|
|        compoundeth|        2|26619|
|          compounds|        2|26620|
|     comprehensible|        2|26621|
|          comprises|        2|26622|
|        compunction|        2|26623|
|         concealeth|        2|26624|
|           conceipt|        2|26625|
|          conceives|        2|26626|
|        concentrate|        2|26627|
|      concentration|        2|26628|
|           concerne|        2|26629|
|       conchinchina|        2|26630|
|         conciliate|        2|26631|
|           conclave|        2|26632|
|          concocted|        2|26633|
|       concupiscent|        2|26634|
|             concur|        2|26635|
|           concurre|        2|26636|
|            condole|        2|26637|
|         conductors|        2|26638|
|               cone|        2|26639|
|              coney|        2|26640|
|            confers|        2|26641|
|          confesses|        2|26642|
|       confessional|        2|26643|
|           confides|        2|26644|
|      confirmations|        2|26645|
|           confirms|        2|26646|
|          conformed|        2|26647|
|           conforms|        2|26648|
|           confront|        2|26649|
|            confute|        2|26650|
|     congratulation|        2|26651|
|             conies|        2|26652|
|          conjugall|        2|26653|
|           conjurer|        2|26654|
|           connects|        2|26655|
|         connivance|        2|26656|
|           cononiah|        2|26657|
|conscience-stricken|        2|26658|
|  conscientiousness|        2|26659|
|        consciously|        2|26660|
|       consecrating|        2|26661|
|        considerest|        2|26662|
|       consolidated|        2|26663|
|           consound|        2|26664|
|       constriction|        2|26665|
|       constructive|        2|26666|
|     consul-general|        2|26667|
|           consults|        2|26668|
|           consumes|        2|26669|
|           containe|        2|26670|
|          conteined|        2|26671|
|         contenting|        2|26672|
|          contently|        2|26673|
|         contexture|        2|26674|
|      contingencies|        2|26675|
|        contingency|        2|26676|
|        contingents|        2|26677|
|         continuity|        2|26678|
|         contraband|        2|26679|
|         contractor|        2|26680|
|      contradicteth|        2|26681|
|    contrary-minded|        2|26682|
|           controls|        2|26683|
|         controuler|        2|26684|
|      controversial|        2|26685|
|      convalescence|        2|26686|
|            convene|        2|26687|
|       conventicles|        2|26688|
|           convents|        2|26689|
|        conversions|        2|26690|
|        conveyancer|        2|26691|
|            cookies|        2|26692|
|            coolest|        2|26693|
|            coolies|        2|26694|
|          cooperate|        2|26695|
|            coopers|        2|26696|
|             coping|        2|26697|
|           copperas|        2|26698|
|          copybooks|        2|26699|
|        copyrighted|        2|26700|
|          corbeille|        2|26701|
|           cordwood|        2|26702|
|          coriander|        2|26703|
|            corinne|        2|26704|
|         corinthian|        2|26705|
|             corked|        2|26706|
|              corks|        2|26707|
|          corn-cobs|        2|26708|
|         corn-shuck|        2|26709|
|             corned|        2|26710|
|          corneille|        2|26711|
|            cornets|        2|26712|
|            cornish|        2|26713|
|           corporal|        2|26714|
|         correcteth|        2|26715|
|         corregidor|        2|26716|
|         correspond|        2|26717|
|      corroborative|        2|26718|
|         corrupters|        2|26719|
|          corruptly|        2|26720|
|           corsican|        2|26721|
|           corslets|        2|26722|
|                cos|        2|26723|
|        cosmography|        2|26724|
|            costing|        2|26725|
|         cotton-gin|        2|26726|
|           couching|        2|26727|
|             coughs|        2|26728|
|            couldst|        2|26729|
|            coulter|        2|26730|
|       councellours|        2|26731|
|         councilors|        2|26732|
|        counselleth|        2|26733|
|       counterbonds|        2|26734|
|      counterfeited|        2|26735|
|       countermarch|        2|26736|
|        counterpart|        2|26737|
|       counterpoise|        2|26738|
|     countervailing|        2|26739|
|               coup|        2|26740|
|           coupleth|        2|26741|
|       courageously|        2|26742|
|         courcelles|        2|26743|
|           couriers|        2|26744|
|           courland|        2|26745|
|           coursing|        2|26746|
|          courtauld|        2|26747|
|         courthouse|        2|26748|
|           courtney|        2|26749|
|         courtships|        2|26750|
|          coveredst|        2|26751|
|           coverest|        2|26752|
|           coveteth|        2|26753|
|             covode|        2|26754|
|        cow-catcher|        2|26755|
|          cowardise|        2|26756|
|                cox|        2|26757|
|                coy|        2|26758|
|             coyned|        2|26759|
|              cozbi|        2|26760|
|         crabapples|        2|26761|
|      crack-brained|        2|26762|
|            cracker|        2|26763|
|          crackling|        2|26764|
|            cradles|        2|26765|
|             crafts|        2|26766|
|          craftsman|        2|26767|
|             craggy|        2|26768|
|               cram|        2|26769|
|           cramming|        2|26770|
|             cranes|        2|26771|
|            craning|        2|26772|
|             cranks|        2|26773|
|             crater|        2|26774|
|            cravats|        2|26775|
|             craven|        2|26776|
|             crayon|        2|26777|
|              creak|        2|26778|
|            creased|        2|26779|
|       creativeness|        2|26780|
|           creators|        2|26781|
|            creeter|        2|26782|
|              cress|        2|26783|
|             crests|        2|26784|
|             cretan|        2|26785|
|           cretonne|        2|26786|
|            crevice|        2|26787|
|           crickets|        2|26788|
|           crim-con|        2|26789|
|             crimea|        2|26790|
|            crimped|        2|26791|
|             crimps|        2|26792|
|           cringing|        2|26793|
|           crinkled|        2|26794|
|             crises|        2|26795|
|      crispy-haired|        2|26796|
|        criticising|        2|26797|
|         crittenden|        2|26798|
|           critters|        2|26799|
|           croaking|        2|26800|
|             crocky|        2|26801|
|          cromwells|        2|26802|
|              crope|        2|26803|
|     cross-examined|        2|26804|
|         cross-hall|        2|26805|
|        cross-staff|        2|26806|
|         crossbones|        2|26807|
|         crosspatch|        2|26808|
|          crotchety|        2|26809|
|             crouch|        2|26810|
|            crozets|        2|26811|
|            crucial|        2|26812|
|            crudity|        2|26813|
|           cruisers|        2|26814|
|              crumb|        2|26815|
|            crumble|        2|26816|
|          crunching|        2|26817|
|          crusaders|        2|26818|
|           crusades|        2|26819|
|            crushes|        2|26820|
|         crustiness|        2|26821|
|             crusts|        2|26822|
|             crusty|        2|26823|
|           crutches|        2|26824|
|            cryptic|        2|26825|
|               cube|        2|26826|
|              cubes|        2|26827|
|             cuckow|        2|26828|
|              cuddy|        2|26829|
|             cuffed|        2|26830|
|           culinary|        2|26831|
|             culled|        2|26832|
|             cullen|        2|26833|
|           culloden|        2|26834|
|         culminated|        2|26835|
|        culminating|        2|26836|
|              culpa|        2|26837|
|        culpability|        2|26838|
|         cultivates|        2|26839|
|           cultured|        2|26840|
|           cumbered|        2|26841|
|            cundums|        2|26842|
|       cunt-feeling|        2|26843|
|       cunt-hunting|        2|26844|
|       cunt-licking|        2|26845|
|       cunt-washing|        2|26846|
|           cunt-wig|        2|26847|
|              cunty|        2|26848|
|         cupbearers|        2|26849|
|              cupid|        2|26850|
|           cupidity|        2|26851|
|                cur|        2|26852|
|           curators|        2|26853|
|               curb|        2|26854|
|          curbstone|        2|26855|
|            curchod|        2|26856|
|             curios|        2|26857|
|           currants|        2|26858|
|          currently|        2|26859|
|            currite|        2|26860|
|               curs|        2|26861|
|           cursedst|        2|26862|
|               curt|        2|26863|
|     curtain-calico|        2|26864|
|             curtin|        2|26865|
|          curtsying|        2|26866|
|            curving|        2|26867|
|          cushioned|        2|26868|
|        customarily|        2|26869|
|          cuttyhunk|        2|26870|
|            cyclops|        2|26871|
|          cylinders|        2|26872|
|             cymbal|        2|26873|
|                cyn|        2|26874|
|              cynic|        2|26875|
|          cynically|        2|26876|
|            cyprian|        2|26877|
|                cyr|        2|26878|
|           cyrenian|        2|26879|
|          cyrenians|        2|26880|
|             dabbed|        2|26881|
|           dabbling|        2|26882|
|           daberath|        2|26883|
|             dacheu|        2|26884|
|            daggers|        2|26885|
|             dainis|        2|26886|
|         dairy-maid|        2|26887|
|            damrell|        2|26888|
|            dandies|        2|26889|
|               dane|        2|26890|
|       dane-country|        2|26891|
|        dane-prince|        2|26892|
|             dangle|        2|26893|
|           danseuse|        2|26894|
|              dante|        2|26895|
|           danville|        2|26896|
|                dar|        2|26897|
|             darest|        2|26898|
|          dark-blue|        2|26899|
|        dark-browed|        2|26900|
|         dark-brown|        2|26901|
|       dark-colored|        2|26902|
|          darkening|        2|26903|
|             darkon|        2|26904|
|              darns|        2|26905|
|          dartagnan|        2|26906|
|            dasheth|        2|26907|
|          dashwoods|        2|26908|
|             dating|        2|26909|
|              datos|        2|26910|
|             daudet|        2|26911|
|           daughers|        2|26912|
|           dauphine|        2|26913|
|             daviss|        2|26914|
|             dawson|        2|26915|
|           day-time|        2|26916|
|          dayspring|        2|26917|
|             dazled|        2|26918|
|             dazzle|        2|26919|
|         dazzlingly|        2|26920|
|                 dc|        2|26921|
|         dead-beats|        2|26922|
|         dead-fires|        2|26923|
|          dead-limb|        2|26924|
|             deafen|        2|26925|
|           deafened|        2|26926|
|            dealest|        2|26927|
|       dear-beloved|        2|26928|
|            dearies|        2|26929|
|       death-doomed|        2|26930|
|      death-penalty|        2|26931|
|           deathbed|        2|26932|
|             debase|        2|26933|
|            debased|        2|26934|
|          debauches|        2|26935|
|              debet|        2|26936|
|            decades|        2|26937|
|          decanters|        2|26938|
|        decapitated|        2|26939|
|           decayeth|        2|26940|
|      deceitfulness|        2|26941|
|            deceits|        2|26942|
|          deceivers|        2|26943|
|           deckedst|        2|26944|
|         deckhouses|        2|26945|
|       declinations|        2|26946|
|         decorously|        2|26947|
|              decoy|        2|26948|
|          decreased|        2|26949|
|         dedicating|        2|26950|
|          deducible|        2|26951|
|          deducting|        2|26952|
|          deduction|        2|26953|
|         deductions|        2|26954|
|         deep-toned|        2|26955|
|             deepen|        2|26956|
|           deepness|        2|26957|
|              deepo|        2|26958|
|            defaced|        2|26959|
|          defeating|        2|26960|
|          defection|        2|26961|
|      defectiveness|        2|26962|
|        defenseless|        2|26963|
|          deferring|        2|26964|
|           defining|        2|26965|
|         defrauding|        2|26966|
|          defraying|        2|26967|
|            defying|        2|26968|
|            deified|        2|26969|
|           delambre|        2|26970|
|           delayeth|        2|26971|
|           delaying|        2|26972|
|        deliberated|        2|26973|
|        deliberates|        2|26974|
|        deliberatly|        2|26975|
|          delicates|        2|26976|
|        delightedly|        2|26977|
|        delightsome|        2|26978|
|        delinquency|        2|26979|
|         deliverest|        2|26980|
|             delphi|        2|26981|
|           delphine|        2|26982|
|          delusions|        2|26983|
|          demandeth|        2|26984|
|           demerits|        2|26985|
|             deming|        2|26986|
|         democracie|        2|26987|
|        demoiselles|        2|26988|
|         demolished|        2|26989|
|      demonstrating|        2|26990|
|        demosthenes|        2|26991|
|           demyship|        2|26992|
|              denia|        2|26993|
|            denieth|        2|26994|
|              denis|        2|26995|
|         denominate|        2|26996|
|        denominated|        2|26997|
|        denominates|        2|26998|
|            denotes|        2|26999|
|             denser|        2|27000|
|            density|        2|27001|
|               dent|        2|27002|
|             dented|        2|27003|
|             denton|        2|27004|
|            denyall|        2|27005|
|             deorum|        2|27006|
|         departures|        2|27007|
|       depeculation|        2|27008|
|            depicts|        2|27009|
|            deplete|        2|27010|
|             deport|        2|27011|
|        deportation|        2|27012|
| depositary-general|        2|27013|
|         deposition|        2|27014|
|           depraved|        2|27015|
|            depress|        2|27016|
|     deputy-sheriff|        2|27017|
|           derailed|        2|27018|
|           derevaun|        2|27019|
|            derrick|        2|27020|
|         describeth|        2|27021|
|           descried|        2|27022|
|           deserter|        2|27023|
|        designation|        2|27024|
|          desiredst|        2|27025|
|           desirest|        2|27026|
|          desolated|        2|27027|
|           despaire|        2|27028|
|          despoiler|        2|27029|
|            despond|        2|27030|
|          detailing|        2|27031|
|            detains|        2|27032|
|            detects|        2|27033|
|       deteriorated|        2|27034|
|        determineth|        2|27035|
|            deterre|        2|27036|
|           deterred|        2|27037|
|             detour|        2|27038|
|            detours|        2|27039|
|         detraction|        2|27040|
|         detractors|        2|27041|
|             deuced|        2|27042|
|       deuteronomie|        2|27043|
|        devastation|        2|27044|
|         developing|        2|27045|
|           devereux|        2|27046|
|        devil-forks|        2|27047|
|          devilment|        2|27048|
|           deviltry|        2|27049|
|          devolving|        2|27050|
|           devourer|        2|27051|
|             dewees|        2|27052|
|              dewey|        2|27053|
|               dews|        2|27054|
|              dhows|        2|27055|
|         dialectics|        2|27056|
|          dialogues|        2|27057|
|    diamond-studded|        2|27058|
|         diaphanous|        2|27059|
|            diaries|        2|27060|
|           dibongad|        2|27061|
|        diccionario|        2|27062|
|       dice-gambler|        2|27063|
|              dicey|        2|27064|
|             dicing|        2|27065|
|              dicit|        2|27066|
|              dicky|        2|27067|
|          dictating|        2|27068|
|        dictatorial|        2|27069|
|            diction|        2|27070|
|            diemens|        2|27071|
|             dieted|        2|27072|
|    differentiation|        2|27073|
|           digested|        2|27074|
|              digit|        2|27075|
|             digits|        2|27076|
|        dignitaries|        2|27077|
|          dignities|        2|27078|
|         digression|        2|27079|
|        digressions|        2|27080|
|             diklah|        2|27081|
|            dilated|        2|27082|
|            diluted|        2|27083|
|             dimmed|        2|27084|
|            dimness|        2|27085|
|              dimon|        2|27086|
|            dimpled|        2|27087|
|             dincer|        2|27088|
|     ding-dong-dong|        2|27089|
|           dinhabah|        2|27090|
|             dinned|        2|27091|
|       dinner-party|        2|27092|
|           dinnerll|        2|27093|
|         dinnertime|        2|27094|
|            diocese|        2|27095|
|          dionysius|        2|27096|
|        diplomatist|        2|27097|
|          dipperful|        2|27098|
|            dippeth|        2|27099|
|            dirtier|        2|27100|
|       disabilities|        2|27101|
|           disables|        2|27102|
|          disabling|        2|27103|
|    disadvantageous|        2|27104|
|          disagreed|        2|27105|
|           disannul|        2|27106|
|          disarming|        2|27107|
|       disastrously|        2|27108|
|            disband|        2|27109|
|         disbanding|        2|27110|
|         disbelieve|        2|27111|
|               disc|        2|27112|
|           discerne|        2|27113|
|         discerneth|        2|27114|
|         discharges|        2|27115|
|        dischargeth|        2|27116|
|       disciplining|        2|27117|
|         discipulus|        2|27118|
|         discolored|        2|27119|
|         discompose|        2|27120|
|           discount|        2|27121|
|        discourtesy|        2|27122|
|        discoverers|        2|27123|
|        discretions|        2|27124|
|         disdaining|        2|27125|
|       disembarking|        2|27126|
|          disfigure|        2|27127|
|          disguises|        2|27128|
|         disguiseth|        2|27129|
|         disguising|        2|27130|
|           disgusts|        2|27131|
|         dishcloths|        2|27132|
|        dishevelled|        2|27133|
|         dishonesty|        2|27134|
|       dishonorable|        2|27135|
|    disillusionment|        2|27136|
|        disinclined|        2|27137|
|      disintegrated|        2|27138|
|     disintegration|        2|27139|
|  disinterestedness|        2|27140|
|          disliking|        2|27141|
|         dislikings|        2|27142|
|         dislodging|        2|27143|
|         disloyalty|        2|27144|
|        dismounting|        2|27145|
|       disorganized|        2|27146|
|        disparaging|        2|27147|
|          disparity|        2|27148|
|        dispatching|        2|27149|
|         dispelling|        2|27150|
|         dispensing|        2|27151|
|          disposers|        2|27152|
|        dispossesse|        2|27153|
|       dispossessed|        2|27154|
|          disposure|        2|27155|
|    disproportioned|        2|27156|
|          disquiets|        2|27157|
|        disquietude|        2|27158|
|       disquietudes|        2|27159|
|           disraeli|        2|27160|
|        disremember|        2|27161|
|          disrepute|        2|27162|
|    disrespectfully|        2|27163|
|         disruption|        2|27164|
|          disseized|        2|27165|
|          dissented|        2|27166|
|        dissentient|        2|27167|
|       dissertation|        2|27168|
|         disservice|        2|27169|
|        dissipating|        2|27170|
|         dissociate|        2|27171|
|          dissolves|        2|27172|
|         dissolveth|        2|27173|
|        distempered|        2|27174|
|             distil|        2|27175|
|          distilled|        2|27176|
|         distilling|        2|27177|
|       distinctness|        2|27178|
|         distorting|        2|27179|
|           distract|        2|27180|
|            ditches|        2|27181|
|              divan|        2|27182|
|             divels|        2|27183|
|          diverging|        2|27184|
|            diverts|        2|27185|
|              dives|        2|27186|
|            divests|        2|27187|
|         divinities|        2|27188|
|          divisible|        2|27189|
|              docks|        2|27190|
|          doctoring|        2|27191|
|            dodanim|        2|27192|
|       dodecahedron|        2|27193|
|           dog-days|        2|27194|
|          dog-tired|        2|27195|
|           dogbread|        2|27196|
|       dogmatically|        2|27197|
|            dogskin|        2|27198|
|              doins|        2|27199|
|           doldrums|        2|27200|
|               dole|        2|27201|
|         dolefulest|        2|27202|
|         doll-child|        2|27203|
|          doll-like|        2|27204|
|            dolores|        2|27205|
|            dolphin|        2|27206|
|                dom|        2|27207|
|            domains|        2|27208|
|          domiciled|        2|27209|
|             donkey|        2|27210|
|              donna|        2|27211|
|         donnybrook|        2|27212|
|              doore|        2|27213|
|         doorkeeper|        2|27214|
|        doorkeepers|        2|27215|
|           doorways|        2|27216|
|            dophkah|        2|27217|
|         dorchester|        2|27218|
|              doric|        2|27219|
|            dormant|        2|27220|
|             dormer|        2|27221|
|        dormitories|        2|27222|
|            dorseys|        2|27223|
|              dosed|        2|27224|
|               dots|        2|27225|
|   double-conqueror|        2|27226|
|      double-locked|        2|27227|
|            doubter|        2|27228|
|           doubteth|        2|27229|
|           doughnut|        2|27230|
|  doughty-in-battle|        2|27231|
|          dove-like|        2|27232|
|              dover|        2|27233|
|        downhearted|        2|27234|
|         downstream|        2|27235|
|              doyle|        2|27236|
|            drafted|        2|27237|
|              drain|        2|27238|
|             dramas|        2|27239|
|             dranpa|        2|27240|
|              drape|        2|27241|
|          drawbacks|        2|27242|
|              drawl|        2|27243|
|           dreamers|        2|27244|
|           dreameth|        2|27245|
|         dreaminess|        2|27246|
|         dreariness|        2|27247|
|            dressar|        2|27248|
|        dressmakers|        2|27249|
|        dressmaking|        2|27250|
|              drest|        2|27251|
|           dribbled|        2|27252|
|           dried-up|        2|27253|
|             drifts|        2|27254|
|           drinkers|        2|27255|
|          drippings|        2|27256|
|          drizzling|        2|27257|
|           drollery|        2|27258|
|             drownd|        2|27259|
|            drowsed|        2|27260|
|         drumcondra|        2|27261|
|           drummond|        2|27262|
|              drurr|        2|27263|
|             dryden|        2|27264|
|              ducal|        2|27265|
|            ducking|        2|27266|
|           duckling|        2|27267|
|            dudgeon|        2|27268|
|            dueling|        2|27269|
|              duell|        2|27270|
|           duelling|        2|27271|
|            dullest|        2|27272|
|           dulnesse|        2|27273|
|             dummer|        2|27274|
|              dumps|        2|27275|
|            dunbars|        2|27276|
|             dunces|        2|27277|
|            dunciad|        2|27278|
|             dundee|        2|27279|
|           dungeons|        2|27280|
|             dunlap|        2|27281|
|            duponts|        2|27282|
|          durringer|        2|27283|
|               duse|        2|27284|
|            dusters|        2|27285|
|            dusting|        2|27286|
|           dutchess|        2|27287|
|            dwarfed|        2|27288|
|             dwarfs|        2|27289|
|          dwindling|        2|27290|
|             dyeing|        2|27291|
|               dyet|        2|27292|
|           dynamite|        2|27293|
|          dyspepsia|        2|27294|
|             earing|        2|27295|
|         earl-troop|        2|27296|
|              earle|        2|27297|
|            earneth|        2|27298|
|         earth-days|        2|27299|
|     earth-dwellers|        2|27300|
|     earth-dwelling|        2|27301|
|         earth-hall|        2|27302|
|         earth-wall|        2|27303|
|          earthward|        2|27304|
|          easinesse|        2|27305|
|             easing|        2|27306|
|         east-danes|        2|27307|
|            eastard|        2|27308|
|         easy-chair|        2|27309|
