Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|      anti-anarchist|        1|141171|
|anti-anarcho-capi...|        1|141172|
|       anti-arianism|        1|141173|
|         anti-arians|        1|141174|
|       anti-aristide|        1|141175|
|   anti-aristocratic|        1|141176|
|            anti-art|        1|141177|
|          anti-asian|        1|141178|
|      anti-aspartame|        1|141179|
|        anti-atheist|        1|141180|
|           anti-atom|        1|141181|
|       anti-atomique|        1|141182|
|       anti-austrian|        1|141183|
|           anti-axis|        1|141184|
|        anti-batista|        1|141185|
|            anti-bbc|        1|141186|
|        anti-belgian|        1|141187|
|      anti-bilingual|        1|141188|
|         anti-bishop|        1|141189|
|          anti-black|        1|141190|
| anti-blaxploitation|        1|141191|
|     anti-blitzkrieg|        1|141192|
|         anti-blyton|        1|141193|
|            anti-bnp|        1|141194|
|      anti-bolshevik|        1|141195|
|    anti-bootlegging|        1|141196|
|      anti-bourgeois|        1|141197|
|       anti-buddhist|        1|141198|
|   anti-bureaucratic|        1|141199|
|           anti-bush|        1|141200|
|       anti-business|        1|141201|
|       anti-carnival|        1|141202|
|          anti-caste|        1|141203|
|     anti-censorship|        1|141204|
|     anti-censorware|        1|141205|
|       anti-cheating|        1|141206|
|       anti-chemical|        1|141207|
|         anti-choice|        1|141208|
|          anti-cimex|        1|141209|
|  anti-circumvention|        1|141210|
|     anti-classicist|        1|141211|
|         anti-climax|        1|141212|
|    anti-coagulative|        1|141213|
|         anti-codons|        1|141214|
|   anti-collectivism|        1|141215|
|  anti-collectivists|        1|141216|
|   anti-commonwealth|        1|141217|
|    anti-commutation|        1|141218|
|         anti-condom|        1|141219|
|   anti-conformation|        1|141220|
|   anti-confucianist|        1|141221|
|   anti-conscription|        1|141222|
|    anti-consumerism|        1|141223|
|     anti-convulsant|        1|141224|
|         anti-coolie|        1|141225|
|           anti-copy|        1|141226|
|    anti-corporatism|        1|141227|
|    anti-corporatist|        1|141228|
|    anti-correlation|        1|141229|
|        anti-courtly|        1|141230|
|    anti-creationism|        1|141231|
|   anti-creationists|        1|141232|
|          anti-crime|        1|141233|
|       anti-criminal|        1|141234|
|           anti-crop|        1|141235|
|           anti-cure|        1|141236|
|          anti-dante|        1|141237|
|      anti-darwinian|        1|141238|
|         anti-dayton|        1|141239|
|          anti-deist|        1|141240|
|      anti-democracy|        1|141241|
|      anti-democrats|        1|141242|
|      anti-diarrheal|        1|141243|
|         anti-donald|        1|141244|
|          anti-drugs|        1|141245|
|         anti-easter|        1|141246|
|     anti-ecumenical|        1|141247|
|     anti-egocentric|        1|141248|
|         anti-egoist|        1|141249|
|    anti-endorsement|        1|141250|
|  anti-environmental|        1|141251|
|anti-environmenta...|        1|141252|
|           anti-eros|        1|141253|
|   anti-ethnocentric|        1|141254|
|             anti-eu|        1|141255|
|           anti-euro|        1|141256|
|         anti-europe|        1|141257|
|    anti-eustathians|        1|141258|
|     anti-euthanasia|        1|141259|
|       anti-everyone|        1|141260|
|      anti-evolution|        1|141261|
|   anti-evolutionary|        1|141262|
|   anti-evolutionism|        1|141263|
|   anti-experimental|        1|141264|
|            anti-faa|        1|141265|
|         anti-facism|        1|141266|
|        anti-fatigue|        1|141267|
|     anti-federalism|        1|141268|
|    anti-federalists|        1|141269|
|       anti-feminist|        1|141270|
|            anti-fgc|        1|141271|
|         anti-fianna|        1|141272|
|      anti-fibonacci|        1|141273|
|            anti-fic|        1|141274|
|        anti-foreign|        1|141275|
|        anti-fouling|        1|141276|
|anti-foundationalism|        1|141277|
|          anti-fraud|        1|141278|
|    anti-freemasonry|        1|141279|
|       anti-freudian|        1|141280|
|         anti-fungal|        1|141281|
|           anti-gang|        1|141282|
|     anti-gay-rights|        1|141283|
| anti-gerrymandering|        1|141284|
|          anti-glare|        1|141285|
|  anti-globalisation|        1|141286|
|      anti-globalist|        1|141287|
|        anti-gnostic|        1|141288|
|  anti-governmential|        1|141289|
|          anti-hadad|        1|141290|
|        anti-haitian|        1|141291|
|       anti-halation|        1|141292|
|       anti-hegelian|        1|141293|
|    anti-hellenistic|        1|141294|
|      anti-hungarian|        1|141295|
|       anti-hydrogen|        1|141296|
|     anti-iconoclast|        1|141297|
|    anti-ideological|        1|141298|
|          anti-idiot|        1|141299|
|    anti-imperialism|        1|141300|
|anti-insider-trading|        1|141301|
|    anti-interracial|        1|141302|
|            anti-ira|        1|141303|
|          anti-irish|        1|141304|
|        anti-islamic|        1|141305|
|       anti-islamist|        1|141306|
|   anti-isolationist|        1|141307|
|     anti-isomorphic|        1|141308|
|        anti-italian|        1|141309|
|            anti-jam|        1|141310|
|        anti-jamming|        1|141311|
|      anti-judaizing|        1|141312|
|        anti-kleenex|        1|141313|
|            anti-ldp|        1|141314|
|       anti-leeching|        1|141315|
|           anti-lgbt|        1|141316|
|        anti-liberty|        1|141317|
|        anti-license|        1|141318|
|         anti-liquor|        1|141319|
|     anti-logarithms|        1|141320|
|        anti-lomborg|        1|141321|
|            anti-mac|        1|141322|
|     anti-macedonian|        1|141323|
|          anti-mafia|        1|141324|
|     anti-mainstream|        1|141325|
|            anti-man|        1|141326|
|      anti-marijuana|        1|141327|
|         anti-market|        1|141328|
|    anti-materialist|        1|141329|
|       anti-materiel|        1|141330|
|       anti-mccarthy|        1|141331|
|     anti-metabolite|        1|141332|
|         anti-metric|        1|141333|
|      anti-modernist|        1|141334|
|     anti-monarchial|        1|141335|
|    anti-monarchical|        1|141336|
|       anti-monarchy|        1|141337|
|anti-money-launde...|        1|141338|
|        anti-monitor|        1|141339|
|         anti-mormon|        1|141340|
|      anti-mormonism|        1|141341|
|       anti-mosquito|        1|141342|
|         anti-mugabe|        1|141343|
|         anti-mutant|        1|141344|
|       anti-napoleon|        1|141345|
|       anti-narcotic|        1|141346|
|       anti-national|        1|141347|
|     anti-neoliberal|        1|141348|
|  anti-neurofilament|        1|141349|
|       anti-nihilism|        1|141350|
|         anti-nomian|        1|141351|
|  anti-nuclear-power|        1|141352|
|      anti-oncogenic|        1|141353|
|          anti-papal|        1|141354|
|      anti-parasitic|        1|141355|
|anti-parliamentarian|        1|141356|
|anti-parliamentar...|        1|141357|
|  anti-parliamentary|        1|141358|
|          anti-party|        1|141359|
|        anti-pauline|        1|141360|
|          anti-peace|        1|141361|
|    anti-pedobaptism|        1|141362|
|      anti-pedophile|        1|141363|
|       anti-periodic|        1|141364|
|      anti-pesticide|        1|141365|
|      anti-plurality|        1|141366|
|           anti-pogo|        1|141367|
|      anti-political|        1|141368|
|      anti-pollution|        1|141369|
|    anti-pornography|        1|141370|
|     anti-portuguese|        1|141371|
|anti-professionalism|        1|141372|
|       anti-progress|        1|141373|
|  anti-protectionist|        1|141374|
|       anti-prussian|        1|141375|
|        anti-qaddafi|        1|141376|
|      anti-realistic|        1|141377|
|         anti-reason|        1|141378|
|  anti-reelectionist|        1|141379|
| anti-reelectionists|        1|141380|
|    anti-reservation|        1|141381|
|            anti-rev|        1|141382|
|anti-revolutionaries|        1|141383|
|       anti-rightist|        1|141384|
|           anti-rock|        1|141385|
|          anti-roman|        1|141386|
|       anti-royalism|        1|141387|
|       anti-royalist|        1|141388|
|         anti-runway|        1|141389|
|     anti-sacerdotal|        1|141390|
| anti-sacramentarian|        1|141391|
|          anti-santa|        1|141392|
|          anti-saudi|        1|141393|
|   anti-schistosomal|        1|141394|
|         anti-school|        1|141395|
|       anti-scottish|        1|141396|
|        anti-sealing|        1|141397|
|   anti-secessionist|        1|141398|
|      anti-selection|        1|141399|
|       anti-semitiem|        1|141400|
|      anti-semitismo|        1|141401|
|         anti-septic|        1|141402|
|       anti-shipping|        1|141403|
|           anti-sikh|        1|141404|
|    anti-singularist|        1|141405|
|           anti-site|        1|141406|
|           anti-skid|        1|141407|
|        anti-smoking|        1|141408|
|         anti-sodomy|        1|141409|
|         anti-somoza|        1|141410|
|          anti-spain|        1|141411|
|      anti-spiritual|        1|141412|
|       anti-spoofing|        1|141413|
|            anti-sst|        1|141414|
|      anti-stalinism|        1|141415|
| anti-staphylococcal|        1|141416|
| anti-staphylococcus|        1|141417|
|        anti-stealth|        1|141418|
|         anti-stokes|        1|141419|
|         anti-stuart|        1|141420|
|     anti-stuttering|        1|141421|
|            anti-sub|        1|141422|
|   anti-subjectivist|        1|141423|
|     anti-subversive|        1|141424|
|    anti-symmetrized|        1|141425|
|    anti-tachycardia|        1|141426|
|        anti-taliban|        1|141427|
|        anti-tammany|        1|141428|
|     anti-technology|        1|141429|
|     anti-terrorismo|        1|141430|
|         anti-theist|        1|141431|
|        anti-thyroid|        1|141432|
|        anti-torpedo|        1|141433|
|          anti-track|        1|141434|
|     anti-treatyites|        1|141435|
|         anti-tremor|        1|141436|
| anti-trinitarianism|        1|141437|
|          anti-troll|        1|141438|
|        anti-tsarist|        1|141439|
|   anti-tsh-receptor|        1|141440|
|          anti-tumor|        1|141441|
|        anti-turkish|        1|141442|
|              anti-u|        1|141443|
|          anti-urban|        1|141444|
|       anti-urbanism|        1|141445|
|         anti-utopia|        1|141446|
|      anti-vandalism|        1|141447|
|     anti-vasoactive|        1|141448|
|      anti-vescovian|        1|141449|
|    anti-vivisection|        1|141450|
| anti-vivisectionist|        1|141451|
|anti-vivisectionists|        1|141452|
|      anti-wagnerian|        1|141453|
|        anti-whaling|        1|141454|
|          anti-white|        1|141455|
|           anti-wiki|        1|141456|
|           anti-wind|        1|141457|
|        anti-witness|        1|141458|
|        anti-yoshida|        1|141459|
|           antianara|        1|141460|
|          antianeira|        1|141461|
|        antianginoso|        1|141462|
|         antianjinal|        1|141463|
|         antianxiety|        1|141464|
|           antianyag|        1|141465|
|    antiautomorphism|        1|141466|
|          antibaryon|        1|141467|
|         antibiogram|        1|141468|
|         antibiootti|        1|141469|
|        antibioticum|        1|141470|
|          antibiotik|        1|141471|
|antibiotikaresistens|        1|141472|
|        antibiotikas|        1|141473|
|antibiotikum-resi...|        1|141474|
|        antibiotique|        1|141475|
|       antibiotiques|        1|141476|
|         antibiyotik|        1|141477|
|    antibody-antigen|        1|141478|
|   antibody-mediated|        1|141479|
|   antibody-positive|        1|141480|
|    antibody-related|        1|141481|
|  antibody-secreting|        1|141482|
|           antibrote|        1|141483|
|      anticapitalist|        1|141484|
|    anticapitalistas|        1|141485|
|      anticastristas|        1|141486|
|       anticausative|        1|141487|
|      anticensorware|        1|141488|
|             antiche|        1|141489|
|  anticholinesterase|        1|141490|
| anticholinesterases|        1|141491|
|         antichrists|        1|141492|
|         anticipatio|        1|141493|
|   anticircumvention|        1|141494|
|        anticlerical|        1|141495|
|    anticlimatically|        1|141496|
|      anticoagulated|        1|141497|
|     anticolonialist|        1|141498|
|         anticolored|        1|141499|
|         anticommons|        1|141500|
|      anticommunisme|        1|141501|
|       anticomunista|        1|141502|
|       anticonceptie|        1|141503|
|       anticonceptiu|        1|141504|
|      anticonceptivo|        1|141505|
|           anticorps|        1|141506|
|        anticoruptie|        1|141507|
|         anticosmism|        1|141508|
|           anticosti|        1|141509|
|         anticruelty|        1|141510|
|          anticuerpo|        1|141511|
|            anticult|        1|141512|
|      antidepresants|        1|141513|
|antidepressant-re...|        1|141514|
|antidepressantsfacts|        1|141515|
|      antidepressiva|        1|141516|
|      antidepressivo|        1|141517|
|        antideuteron|        1|141518|
|        antidiabetic|        1|141519|
|       antidiarrheal|        1|141520|
|   antidicomarianite|        1|141521|
|antidisestablishment|        1|141522|
|antidisestablishm...|        1|141523|
|antidisestablishm...|        1|141524|
|antidisestablishm...|        1|141525|
|           antidotal|        1|141526|
|          antidoting|        1|141527|
|          antidromic|        1|141528|
|            antidrug|        1|141529|
|         antiecohype|        1|141530|
|         antiemetics|        1|141531|
|      antiepileptics|        1|141532|
|       antievolution|        1|141533|
|    antiferromagnets|        1|141534|
|            antifolk|        1|141535|
|            antigeen|        1|141536|
|           antigeeni|        1|141537|
|    antigen-antibody|        1|141538|
|      antigen-danger|        1|141539|
|      antigen-driven|        1|141540|
|            antigene|        1|141541|
|        antigenicity|        1|141542|
|            antigeno|        1|141543|
|   antiglobalization|        1|141544|
|            antigone|        1|141545|
|         antigonides|        1|141546|
|          antigonidi|        1|141547|
|          antigonuss|        1|141548|
|  antigua-et-barbuda|        1|141549|
|     antiguacarnival|        1|141550|
|            antiguan|        1|141551|
|           antiguans|        1|141552|
|     antigvo-barbudo|        1|141553|
|          antiheroes|        1|141554|
|       antihootenany|        1|141555|
|        antihumanism|        1|141556|
|            antiikin|        1|141557|
|     antiimperialist|        1|141558|
|    antiinflammatory|        1|141559|
|            antikaon|        1|141560|
|       antikenmuseum|        1|141561|
|  antikenmuseumbasel|        1|141562|
|            antikens|        1|141563|
|           antiknock|        1|141564|
|     antikommunismus|        1|141565|
|       antikomunismo|        1|141566|
|      antikomunismus|        1|141567|
|        antikoncepce|        1|141568|
|             antikor|        1|141569|
|           antikropp|        1|141570|
|         antikvitets|        1|141571|
|         antikythira|        1|141572|
|        antilegomena|        1|141573|
|          antilinear|        1|141574|
|             antilla|        1|141575|
|          antillaise|        1|141576|
|          antillarum|        1|141577|
|             antille|        1|141578|
|           antillian|        1|141579|
|          antilliean|        1|141580|
|             antiloj|        1|141581|
|           antimanic|        1|141582|
|     antimaterialist|        1|141583|
|         antimension|        1|141584|
|              antimo|        1|141585|
|           antimoine|        1|141586|
|          antimonate|        1|141587|
|            antimono|        1|141588|
|            antimons|        1|141589|
|     antimony-symbol|        1|141590|
|           antimonys|        1|141591|
|       antimullerian|        1|141592|
|       antinarcotics|        1|141593|
|        antineutrino|        1|141594|
|        antineutrons|        1|141595|
|          antingonid|        1|141596|
|          antinkstis|        1|141597|
|             antinoe|        1|141598|
|          antinomian|        1|141599|
|         antinopolis|        1|141600|
|         antinuclear|        1|141601|
|        antinucleons|        1|141602|
|       antinutrients|        1|141603|
|         antiocheski|        1|141604|
|          antiochiai|        1|141605|
|         antiochians|        1|141606|
|           antiochie|        1|141607|
|          antiochien|        1|141608|
|          antiochpat|        1|141609|
|            antiokia|        1|141610|
|      antioksidantti|        1|141611|
|         antioxidans|        1|141612|
|       antioxidanter|        1|141613|
|       antioxidising|        1|141614|
|             antipap|        1|141615|
|        antipapacies|        1|141616|
|       antiparasitic|        1|141617|
|       antiparticule|        1|141618|
|        antipatharia|        1|141619|
|        antipathetic|        1|141620|
|            antipaxi|        1|141621|
|          antiphanes|        1|141622|
|     antiphilosopher|        1|141623|
|          antiphoner|        1|141624|
|         antiphontis|        1|141625|
|           antiphony|        1|141626|
|    antiphospholipid|        1|141627|
|         antiphrasis|        1|141628|
|            antiphus|        1|141629|
|        antiplatelet|        1|141630|
|            antiplot|        1|141631|
|       antipokhmelin|        1|141632|
|        antipopieius|        1|141633|
|            antiport|        1|141634|
|          antiprisma|        1|141635|
|  antiprohibitionist|        1|141636|
|   antiproliferative|        1|141637|
| antiproton-electron|        1|141638|
|     antipsychoticum|        1|141639|
|     antipsychotikum|        1|141640|
|         antiquarium|        1|141641|
|    antique-horology|        1|141642|
|  antiquesandthearts|        1|141643|
|        antiquesatoz|        1|141644|
|     antiquewireless|        1|141645|
|             antiqui|        1|141646|
|        antiquissima|        1|141647|
|      antiquityofman|        1|141648|
|          antiquorum|        1|141649|
|            antiquos|        1|141650|
|          antiqurian|        1|141651|
|     antiretrovirals|        1|141652|
|     antirevisionist|        1|141653|
|             antirio|        1|141654|
|         antirrhinum|        1|141655|
|          antirrhium|        1|141656|
|         antirrhodus|        1|141657|
|         antiscience|        1|141658|
|          antisemite|        1|141659|
|    antisemiticroths|        1|141660|
|       antisemitismi|        1|141661|
|       antisemitizam|        1|141662|
|      antisemittisme|        1|141663|
|       antisemtismus|        1|141664|
|           antiserum|        1|141665|
|       antisexuality|        1|141666|
|       antisocialist|        1|141667|
|          antisource|        1|141668|
|           antistars|        1|141669|
|          antistatic|        1|141670|
|            antistes|        1|141671|
|          antistitis|        1|141672|
|           antistoff|        1|141673|
|         antistrophe|        1|141674|
|       antisymmetrie|        1|141675|
|     antiszemitizmus|        1|141676|
|        antiteilchen|        1|141677|
|          antitheist|        1|141678|
|          antitheses|        1|141679|
|           antitiank|        1|141680|
|           antitoxic|        1|141681|
|          antitumour|        1|141682|
|          antitussin|        1|141683|
|       antiuniverses|        1|141684|
|           antivenom|        1|141685|
|          antivirals|        1|141686|
|            antiword|        1|141687|
|           antiworld|        1|141688|
|          antiworlds|        1|141689|
|             antlias|        1|141690|
|             antlion|        1|141691|
|              antman|        1|141692|
|           antoaneta|        1|141693|
|         antochowski|        1|141694|
|          antognetti|        1|141695|
|           antognoni|        1|141696|
|       antoine-denis|        1|141697|
|       antoine-louis|        1|141698|
|          antokolski|        1|141699|
|           antonella|        1|141700|
|           antonello|        1|141701|
|           antonetti|        1|141702|
|            antoniar|        1|141703|
|            antoniev|        1|141704|
|          antonijevi|        1|141705|
|           antonijus|        1|141706|
|           antoninho|        1|141707|
|           antoninos|        1|141708|
|            antonins|        1|141709|
|          antoninske|        1|141710|
|        antoninuksen|        1|141711|
|  antoninus-elagabal|        1|141712|
|       antoninuswall|        1|141713|
|            antoninv|        1|141714|
|           antonioli|        1|141715|
|            antonjuk|        1|141716|
|        antonopoulos|        1|141717|
|   antonyofthedesert|        1|141718|
|               antor|        1|141719|
|               antos|        1|141720|
|              antoun|        1|141721|
|             antrims|        1|141722|
|          antrodemus|        1|141723|
|           antropico|        1|141724|
|         antropiczna|        1|141725|
|           antropino|        1|141726|
|          antropisch|        1|141727|
|    antropogeografia|        1|141728|
|   antropogeografija|        1|141729|
|        antropolodzy|        1|141730|
|        antropologov|        1|141731|
|         antropology|        1|141732|
|       antropolohiya|        1|141733|
|        antropoloija|        1|141734|
|       antropoloogia|        1|141735|
|       antropoluggia|        1|141736|
|      antropomorfism|        1|141737|
|      antropomorfizm|        1|141738|
|        antroposofie|        1|141739|
|        antropozofia|        1|141740|
|         antrozoidae|        1|141741|
|              antrum|        1|141742|
|              antuan|        1|141743|
|            antumbra|        1|141744|
|             antunes|        1|141745|
|           antwerpen|        1|141746|
|            antwerps|        1|141747|
|            antwertp|        1|141748|
|       antwortschein|        1|141749|
|          antybiotyk|        1|141750|
|             antygen|        1|141751|
|       antykoncepcja|        1|141752|
|         antymateria|        1|141753|
|             antymon|        1|141754|
|        antysemityzm|        1|141755|
|     antysymetryczna|        1|141756|
|          antyutopia|        1|141757|
|               antza|        1|141758|
|             anubias|        1|141759|
|            anubises|        1|141760|
|           anubismon|        1|141761|
|          anubistepp|        1|141762|
|          anughitsmi|        1|141763|
|               anuka|        1|141764|
|              anuket|        1|141765|
|           anullment|        1|141766|
|              anumna|        1|141767|
|              anumpa|        1|141768|
|          anunaasika|        1|141769|
|           anunciada|        1|141770|
|           anundsson|        1|141771|
|            anunnaki|        1|141772|
|                anup|        1|141773|
|             anupama|        1|141774|
|               anupu|        1|141775|
|            anuradha|        1|141776|
|        anuradhapura|        1|141777|
|          anuragjain|        1|141778|
|              anuria|        1|141779|
|              anuses|        1|141780|
|       anushhthaanam|        1|141781|
|         anushiravan|        1|141782|
|             anushka|        1|141783|
|            anushree|        1|141784|
|          anushtakin|        1|141785|
|         anushtekeen|        1|141786|
|           anusvaara|        1|141787|
|          anv-familh|        1|141788|
|             anvendt|        1|141789|
|       anvil-dragoon|        1|141790|
|          anvil-soft|        1|141791|
|               anvis|        1|141792|
|                 anx|        1|141793|
|            anxietas|        1|141794|
|            anxietys|        1|141795|
|    anxietytreatment|        1|141796|
|               anxio|        1|141797|
|        anxiolytikum|        1|141798|
|        anxiolytique|        1|141799|
|      anxioselective|        1|141800|
|               anxit|        1|141801|
|                anxo|        1|141802|
|                anya|        1|141803|
|           anya-vdin|        1|141804|
|             anyamba|        1|141805|
|               anyat|        1|141806|
|             anyatha|        1|141807|
|            anyhting|        1|141808|
|              anykey|        1|141809|
|             anylyst|        1|141810|
|                anyo|        1|141811|
|               anyon|        1|141812|
|               anyos|        1|141813|
| anything-but-secret|        1|141814|
|       anything-goes|        1|141815|
|      anythingplanes|        1|141816|
|              anytus|        1|141817|
|          anywhither|        1|141818|
|              anzali|        1|141819|
|             anzbach|        1|141820|
|              anzelm|        1|141821|
|            anzelmas|        1|141822|
|             anzovin|        1|141823|
|               anzua|        1|141824|
|      anzus-abkommen|        1|141825|
|                aoba|        1|141826|
|               aofas|        1|141827|
|                 aog|        1|141828|
|                 aoh|        1|141829|
|              aohack|        1|141830|
|              aohell|        1|141831|
|              aoidoi|        1|141832|
|               aoine|        1|141833|
|                aoka|        1|141834|
|                aoke|        1|141835|
|            aol-time|        1|141836|
|           aolserver|        1|141837|
|              aolugu|        1|141838|
|           aomonline|        1|141839|
|                aono|        1|141840|
|                 aop|        1|141841|
|               aoral|        1|141842|
|            aoristic|        1|141843|
|              aornus|        1|141844|
|              aortal|        1|141845|
|               aorte|        1|141846|
|              aortta|        1|141847|
|             aostria|        1|141848|
|    aostria-hungaria|        1|141849|
|                aotc|        1|141850|
|             aotidae|        1|141851|
|                aotn|        1|141852|
|               aotus|        1|141853|
|                aouk|        1|141854|
|                aout|        1|141855|
|           aoxomoxoa|        1|141856|
|   ap-foodtechnology|        1|141857|
|                apaa|        1|141858|
|         apabhramsha|        1|141859|
|                apac|        1|141860|
|          apache-asp|        1|141861|
|            apachean|        1|141862|
|         apachebench|        1|141863|
|          apachenews|        1|141864|
|          apacheweek|        1|141865|
|         apaclassics|        1|141866|
|         apagacandil|        1|141867|
|               apaic|        1|141868|
|           apalachee|        1|141869|
|          apallingly|        1|141870|
|                apam|        1|141871|
|               apana|        1|141872|
|             apanage|        1|141873|
|        apaporiensis|        1|141874|
|                apar|        1|141875|
|            apararii|        1|141876|
|             aparato|        1|141877|
|            aparatus|        1|141878|
|            aparente|        1|141879|
|           aparigrah|        1|141880|
|              aparni|        1|141881|
|            apartado|        1|141882|
|       apartheid-era|        1|141883|
|          apartigilo|        1|141884|
|  apartment-dwellers|        1|141885|
|    apartmentratings|        1|141886|
|           apartness|        1|141887|
|               apasa|        1|141888|
|             apaslar|        1|141889|
|      apassemblylive|        1|141890|
|           apatheist|        1|141891|
|          apatheists|        1|141892|
|             apathic|        1|141893|
|            apathies|        1|141894|
|         apatossauro|        1|141895|
|        apatzingania|        1|141896|
|                apax|        1|141897|
|            apazines|        1|141898|
|                 apb|        1|141899|
|                apba|        1|141900|
|               apcvd|        1|141901|
|                 apd|        1|141902|
|               apduk|        1|141903|
|           apec-econ|        1|141904|
|            apeclade|        1|141905|
|              apegbc|        1|141906|
|               apeks|        1|141907|
|            apelacja|        1|141908|
|    apeleftherotikos|        1|141909|
|           apellicon|        1|141910|
|            apellido|        1|141911|
|           apellidos|        1|141912|
|               apelt|        1|141913|
|            apendico|        1|141914|
|           aperature|        1|141915|
|             apercus|        1|141916|
|        aperiodicity|        1|141917|
|             aperion|        1|141918|
|              aperta|        1|141919|
|           apertured|        1|141920|
|              apetit|        1|141921|
|              apexes|        1|141922|
|           apfelbaum|        1|141923|
|    apfelsaftschorle|        1|141924|
|                apge|        1|141925|
|             aphanes|        1|141926|
|          aphaniotis|        1|141927|
|            aphanite|        1|141928|
|            aphareus|        1|141929|
|          aphasianow|        1|141930|
|            aphasics|        1|141931|
|         aphasiology|        1|141932|
|    aphenphosmphobia|        1|141933|
|           apheresis|        1|141934|
|             aphetic|        1|141935|
|             aphidna|        1|141936|
|             aphissa|        1|141937|
|                aphr|        1|141938|
|           aphraates|        1|141939|
|           aphragmus|        1|141940|
|            aphrilis|        1|141941|
|              aphrod|        1|141942|
|          aphrodisin|        1|141943|
|            aphteuse|        1|141944|
|           aphthiton|        1|141945|
|         aphyocypris|        1|141946|
|             apiacoj|        1|141947|
|               apian|        1|141948|
|            apiaster|        1|141949|
|           apiastrum|        1|141950|
| apico-alveo-palatal|        1|141951|
|      apico-alveolar|        1|141952|
| apico-lamino-dental|        1|141953|
|       apico-palatal|        1|141954|
|  apico-postalveolar|        1|141955|
|        apicomplexan|        1|141956|
|          apicoplast|        1|141957|
|              apihai|        1|141958|
|            apikoros|        1|141959|
|             apinaje|        1|141960|
|                apio|        1|141961|
|           apioresim|        1|141962|
|              apiril|        1|141963|
|          apitherapy|        1|141964|
|              apithy|        1|141965|
|           aplanodes|        1|141966|
|           aplectrum|        1|141967|
|aplegislativeasse...|        1|141968|
|               aplet|        1|141969|
|               apley|        1|141970|
|           aplicadas|        1|141971|
|             aplicat|        1|141972|
|              aplika|        1|141973|
|         aplikovanej|        1|141974|
|             aplinka|        1|141975|
|       aplocheilidae|        1|141976|
|             aplonis|        1|141977|
|                apls|        1|141978|
|                apma|        1|141979|
|              apn-dz|        1|141980|
|                apng|        1|141981|
|                 apo|        1|141982|
|         apo-sertral|        1|141983|
|          apocalipse|        1|141984|
|          apocalipsi|        1|141985|
|         apocalipsis|        1|141986|
|           apocalpse|        1|141987|
|          apocalptic|        1|141988|
|           apocalype|        1|141989|
|apocalypse-now-dv...|        1|141990|
|          apocalypso|        1|141991|
|           apocalyse|        1|141992|
|     apocolocyntosis|        1|141993|
|           apocopate|        1|141994|
|             apocope|        1|141995|
|            apocrief|        1|141996|
|            apocrifo|        1|141997|
|            apocrine|        1|141998|
|            apocryph|        1|141999|
|          apocryphae|        1|142000|
|           apocryphe|        1|142001|
|           apocryphi|        1|142002|
|        apocryphorum|        1|142003|
|           apocryphs|        1|142004|
|            apocynum|        1|142005|
|               apoda|        1|142006|
|         apodanthera|        1|142007|
|             apodeti|        1|142008|
|           apodictic|        1|142009|
|       apodictically|        1|142010|
|            apodidae|        1|142011|
|         apodiformes|        1|142012|
|             apodous|        1|142013|
|             apogean|        1|142014|
|              apogeo|        1|142015|
|              apoica|        1|142016|
|             apoidea|        1|142017|
|             apoikia|        1|142018|
|          apokalipsa|        1|142019|
|          apokalipsy|        1|142020|
|          apokalypsa|        1|142021|
|          apokalypse|        1|142022|
|       apokatastasis|        1|142023|
|             apokrif|        1|142024|
|            apokryfe|        1|142025|
|           apokryfer|        1|142026|
|         apokryferna|        1|142027|
|                apol|        1|142028|
|           apoligize|        1|142029|
|        apolinarisme|        1|142030|
|         apollinaria|        1|142031|
|   apollinarianismus|        1|142032|
|       apollinarisme|        1|142033|
|       apollinarismo|        1|142034|
|      apollinarismus|        1|142035|
|        apollinarius|        1|142036|
|      apollo-program|        1|142037|
|     apollo-programm|        1|142038|
|   apollo-programmet|        1|142039|
|      apollo-projekt|        1|142040|
|          apollo-sol|        1|142041|
|           apollocmd|        1|142042|
|         apolloguide|        1|142043|
|apollonian-dionysian|        1|142044|
|        apolloniates|        1|142045|
|          apollonios|        1|142046|
|       apollonmosaic|        1|142047|
|        apollophanes|        1|142048|
|     apolloprogramma|        1|142049|
|          apollosoft|        1|142050|
|     apologeticsinfo|        1|142051|
|        apologeticus|        1|142052|
|          apologetix|        1|142053|
|         apologising|        1|142054|
|           apologism|        1|142055|
|            apolonas|        1|142056|
|             apolono|        1|142057|
|            apolysis|        1|142058|
|         apolytirion|        1|142059|
|           apolytons|        1|142060|
|           apomictic|        1|142061|
|            apomixis|        1|142062|
|         apomorphies|        1|142063|
|         apomorphine|        1|142064|
|         apomyrminae|        1|142065|
|         aponeurosis|        1|142066|
|               aponi|        1|142067|
|     aponogetonaceae|        1|142068|
|           apophasis|        1|142069|
|           apophenia|        1|142070|
|             apophis|        1|142071|
|            apophony|        1|142072|
|      apophthegmatum|        1|142073|
|          apophyseal|        1|142074|
|           apophyses|        1|142075|
|              apopka|        1|142076|
|          apoplastic|        1|142077|
|          apoplectic|        1|142078|
|           apoptoosi|        1|142079|
|             apoptos|        1|142080|
|     apoptosis-blank|        1|142081|
| apoptosis-dependent|        1|142082|
|  apoptosis-inducing|        1|142083|
